operation,architecture,cachePolicy,coldOrHot,fileId,userId,hit,cacheLevel,latency,nodeId,chunkCount,fileSize,speed,replicaCount,verificationPassed,createdAt
upload,cached,lruk,cold,6a2c4d0cd5fb089fbee245d9,69cfffee616f420dbf6f354c,FALSE,STORAGE,1060,,10,700416,660769.8113,3,TRUE,Fri Jun 12 2026 23:46:44 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d0dd5fb089fbee2462a,69cfffee616f420dbf6f354c,FALSE,STORAGE,1166,,11,770048,660418.5249,3,TRUE,Fri Jun 12 2026 23:46:45 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d0ed5fb089fbee24680,69cfffee616f420dbf6f354c,FALSE,STORAGE,1240,,12,875520,706064.5161,3,TRUE,Fri Jun 12 2026 23:46:46 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d0fd5fb089fbee246cf,69cfffee616f420dbf6f354c,FALSE,STORAGE,814,,10,665600,817690.4177,3,TRUE,Fri Jun 12 2026 23:46:47 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d10d5fb089fbee24729,69cfffee616f420dbf6f354c,FALSE,STORAGE,1112,,13,942080,847194.2446,3,TRUE,Fri Jun 12 2026 23:46:48 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d11d5fb089fbee247bb,69cfffee616f420dbf6f354c,FALSE,STORAGE,866,,9,651264,752036.9515,3,TRUE,Fri Jun 12 2026 23:46:49 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d12d5fb089fbee247ef,69cfffee616f420dbf6f354c,FALSE,STORAGE,421,,4,285696,678612.8266,3,TRUE,Fri Jun 12 2026 23:46:50 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d12d5fb089fbee2482a,69cfffee616f420dbf6f354c,FALSE,STORAGE,491,,7,465920,948920.5703,3,TRUE,Fri Jun 12 2026 23:46:50 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d12d5fb089fbee24854,69cfffee616f420dbf6f354c,FALSE,STORAGE,219,,2,142336,649936.0731,3,TRUE,Fri Jun 12 2026 23:46:50 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d13d5fb089fbee24881,69cfffee616f420dbf6f354c,FALSE,STORAGE,348,,4,219136,629701.1494,3,TRUE,Fri Jun 12 2026 23:46:51 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d14d5fb089fbee248c4,69cfffee616f420dbf6f354c,FALSE,STORAGE,861,,9,627712,729049.9419,3,TRUE,Fri Jun 12 2026 23:46:52 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d14d5fb089fbee24900,69cfffee616f420dbf6f354c,FALSE,STORAGE,672,,6,384000,571428.5714,3,TRUE,Fri Jun 12 2026 23:46:52 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d15d5fb089fbee2493d,69cfffee616f420dbf6f354c,FALSE,STORAGE,760,,7,483328,635957.8947,3,TRUE,Fri Jun 12 2026 23:46:53 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d16d5fb089fbee24a16,69cfffee616f420dbf6f354c,FALSE,STORAGE,1359,,14,996352,733150.8462,3,TRUE,Fri Jun 12 2026 23:46:54 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d17d5fb089fbee24a4f,69cfffee616f420dbf6f354c,FALSE,STORAGE,336,,4,209920,624761.9048,3,TRUE,Fri Jun 12 2026 23:46:55 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d18d5fb089fbee24a92,69cfffee616f420dbf6f354c,FALSE,STORAGE,1007,,9,589824,585723.9325,3,TRUE,Fri Jun 12 2026 23:46:56 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d19d5fb089fbee24aee,69cfffee616f420dbf6f354c,FALSE,STORAGE,1223,,14,1038336,849007.359,3,TRUE,Fri Jun 12 2026 23:46:57 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d1ad5fb089fbee24b33,69cfffee616f420dbf6f354c,FALSE,STORAGE,489,,7,471040,963271.9836,3,TRUE,Fri Jun 12 2026 23:46:58 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d1bd5fb089fbee24c31,69cfffee616f420dbf6f354c,FALSE,STORAGE,993,,10,705536,710509.567,3,TRUE,Fri Jun 12 2026 23:46:59 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d1cd5fb089fbee24c8a,69cfffee616f420dbf6f354c,FALSE,STORAGE,1188,,13,889856,749037.037,3,TRUE,Fri Jun 12 2026 23:47:00 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d1dd5fb089fbee24cea,69cfffee616f420dbf6f354c,FALSE,STORAGE,1251,,14,1005568,803811.3509,3,TRUE,Fri Jun 12 2026 23:47:01 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d1dd5fb089fbee24d1b,69cfffee616f420dbf6f354c,FALSE,STORAGE,227,,2,115712,509744.4934,3,TRUE,Fri Jun 12 2026 23:47:01 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d1ed5fb089fbee24d50,69cfffee616f420dbf6f354c,FALSE,STORAGE,567,,6,416768,735040.5644,3,TRUE,Fri Jun 12 2026 23:47:02 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d1ed5fb089fbee24d7d,69cfffee616f420dbf6f354c,FALSE,STORAGE,325,,3,167936,516726.1538,3,TRUE,Fri Jun 12 2026 23:47:02 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d1fd5fb089fbee24dab,69cfffee616f420dbf6f354c,FALSE,STORAGE,445,,4,247808,556871.9101,3,TRUE,Fri Jun 12 2026 23:47:03 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d1fd5fb089fbee24dd2,69cfffee616f420dbf6f354c,FALSE,STORAGE,235,,2,105472,448817.0213,3,TRUE,Fri Jun 12 2026 23:47:03 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d1fd5fb089fbee24e03,69cfffee616f420dbf6f354c,FALSE,STORAGE,465,,5,322560,693677.4194,3,TRUE,Fri Jun 12 2026 23:47:04 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d20d5fb089fbee24f3b,69cfffee616f420dbf6f354c,FALSE,STORAGE,778,,8,516096,663362.4679,3,TRUE,Fri Jun 12 2026 23:47:04 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d21d5fb089fbee24f7e,69cfffee616f420dbf6f354c,FALSE,STORAGE,797,,8,502784,630845.6713,3,TRUE,Fri Jun 12 2026 23:47:05 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d23d5fb089fbee24fd9,69cfffee616f420dbf6f354c,FALSE,STORAGE,1446,,14,969728,670627.9391,3,TRUE,Fri Jun 12 2026 23:47:07 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d23d5fb089fbee25026,69cfffee616f420dbf6f354c,FALSE,STORAGE,693,,9,685056,988536.7965,3,TRUE,Fri Jun 12 2026 23:47:07 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d24d5fb089fbee25062,69cfffee616f420dbf6f354c,FALSE,STORAGE,566,,6,377856,667590.106,3,TRUE,Fri Jun 12 2026 23:47:08 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d24d5fb089fbee2509f,69cfffee616f420dbf6f354c,FALSE,STORAGE,492,,7,473088,961560.9756,3,TRUE,Fri Jun 12 2026 23:47:08 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d25d5fb089fbee25203,69cfffee616f420dbf6f354c,FALSE,STORAGE,449,,4,251904,561033.4076,3,TRUE,Fri Jun 12 2026 23:47:09 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d25d5fb089fbee2522e,69cfffee616f420dbf6f354c,FALSE,STORAGE,145,,3,165888,1144055.172,3,TRUE,Fri Jun 12 2026 23:47:09 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d26d5fb089fbee2527c,69cfffee616f420dbf6f354c,FALSE,STORAGE,1322,,12,826368,625089.2587,3,TRUE,Fri Jun 12 2026 23:47:10 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d28d5fb089fbee252db,69cfffee616f420dbf6f354c,FALSE,STORAGE,1152,,14,1036288,899555.5556,3,TRUE,Fri Jun 12 2026 23:47:12 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d28d5fb089fbee25324,69cfffee616f420dbf6f354c,FALSE,STORAGE,791,,8,527360,666700.3793,3,TRUE,Fri Jun 12 2026 23:47:12 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d29d5fb089fbee25353,69cfffee616f420dbf6f354c,FALSE,STORAGE,334,,3,182272,545724.5509,3,TRUE,Fri Jun 12 2026 23:47:13 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d29d5fb089fbee25391,69cfffee616f420dbf6f354c,FALSE,STORAGE,601,,8,556032,925178.0366,3,TRUE,Fri Jun 12 2026 23:47:13 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d2bd5fb089fbee2554d,69cfffee616f420dbf6f354c,FALSE,STORAGE,1193,,11,723968,606846.6052,3,TRUE,Fri Jun 12 2026 23:47:15 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d2bd5fb089fbee2558f,69cfffee616f420dbf6f354c,FALSE,STORAGE,774,,7,445440,575503.876,3,TRUE,Fri Jun 12 2026 23:47:15 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d2dd5fb089fbee255ed,69cfffee616f420dbf6f354c,FALSE,STORAGE,1556,,15,1017856,654149.1003,3,TRUE,Fri Jun 12 2026 23:47:17 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d2dd5fb089fbee2561f,69cfffee616f420dbf6f354c,FALSE,STORAGE,225,,2,106496,473315.5556,3,TRUE,Fri Jun 12 2026 23:47:17 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d2ed5fb089fbee2565c,69cfffee616f420dbf6f354c,FALSE,STORAGE,754,,8,529408,702132.626,3,TRUE,Fri Jun 12 2026 23:47:18 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d2fd5fb089fbee25697,69cfffee616f420dbf6f354c,FALSE,STORAGE,574,,6,418816,729644.5993,3,TRUE,Fri Jun 12 2026 23:47:19 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d30d5fb089fbee25888,69cfffee616f420dbf6f354c,FALSE,STORAGE,1168,,11,753664,645260.274,3,TRUE,Fri Jun 12 2026 23:47:20 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d31d5fb089fbee258d6,69cfffee616f420dbf6f354c,FALSE,STORAGE,1079,,10,663552,614969.4161,3,TRUE,Fri Jun 12 2026 23:47:21 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d31d5fb089fbee25913,69cfffee616f420dbf6f354c,FALSE,STORAGE,644,,6,421888,655105.5901,3,TRUE,Fri Jun 12 2026 23:47:21 GMT+0530 (India Standard Time)
upload,cached,lruk,cold,6a2c4d32d5fb089fbee25944,69cfffee616f420dbf6f354c,FALSE,STORAGE,416,,4,258048,620307.6923,3,TRUE,Fri Jun 12 2026 23:47:22 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d2dd5fb089fbee2561f,69cfffee616f420dbf6f354c,FALSE,STORAGE,135,ORBIT-5,2,106496,368498.2699,3,TRUE,Fri Jun 12 2026 23:47:22 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d31d5fb089fbee25913,69cfffee616f420dbf6f354c,FALSE,STORAGE,138.6666667,ORBIT-5,6,421888,494014.0515,3,TRUE,Fri Jun 12 2026 23:47:23 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d12d5fb089fbee2482a,69cfffee616f420dbf6f354c,FALSE,STORAGE,137.2857143,ORBIT-5,7,465920,474943.9348,3,TRUE,Fri Jun 12 2026 23:47:24 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d29d5fb089fbee25353,69cfffee616f420dbf6f354c,FALSE,STORAGE,139,ORBIT-5,3,182272,419981.5668,3,TRUE,Fri Jun 12 2026 23:47:25 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d1ed5fb089fbee24d50,69cfffee616f420dbf6f354c,FALSE,STORAGE,141.6666667,ORBIT-5,6,416768,479594.9367,3,TRUE,Fri Jun 12 2026 23:47:26 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d13d5fb089fbee24881,69cfffee616f420dbf6f354c,FALSE,STORAGE,138,ORBIT-5,4,219136,381770.0348,3,TRUE,Fri Jun 12 2026 23:47:26 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d24d5fb089fbee2509f,69cfffee616f420dbf6f354c,FALSE,STORAGE,141.1428571,ORBIT-5,7,473088,470266.4016,3,TRUE,Fri Jun 12 2026 23:47:27 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d0fd5fb089fbee246cf,69cfffee616f420dbf6f354c,FALSE,STORAGE,139.8,ORBIT-5,10,665600,469393.512,3,TRUE,Fri Jun 12 2026 23:47:29 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d25d5fb089fbee25203,69cfffee616f420dbf6f354c,FALSE,STORAGE,136.75,ORBIT-5,4,251904,441162.8722,3,TRUE,Fri Jun 12 2026 23:47:29 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d1ad5fb089fbee24b33,69cfffee616f420dbf6f354c,FALSE,STORAGE,134.8571429,ORBIT-5,7,471040,486109.3911,3,TRUE,Fri Jun 12 2026 23:47:30 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d15d5fb089fbee2493d,69cfffee616f420dbf6f354c,FALSE,STORAGE,140.2857143,ORBIT-5,7,483328,472923.6791,3,TRUE,Fri Jun 12 2026 23:47:31 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d11d5fb089fbee247bb,69cfffee616f420dbf6f354c,FALSE,STORAGE,138.4444444,ORBIT-5,9,651264,512000,3,TRUE,Fri Jun 12 2026 23:47:33 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d1ed5fb089fbee24d7d,69cfffee616f420dbf6f354c,FALSE,STORAGE,133,ORBIT-5,3,167936,399847.619,3,TRUE,Fri Jun 12 2026 23:47:33 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d29d5fb089fbee25391,69cfffee616f420dbf6f354c,FALSE,STORAGE,137.625,ORBIT-5,8,556032,496014.273,3,TRUE,Fri Jun 12 2026 23:47:34 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d0cd5fb089fbee245d9,69cfffee616f420dbf6f354c,FALSE,STORAGE,140.1,ORBIT-5,10,700416,491865.1685,3,TRUE,Fri Jun 12 2026 23:47:36 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d31d5fb089fbee258d6,69cfffee616f420dbf6f354c,FALSE,STORAGE,138.7,ORBIT-5,10,663552,470604.2553,3,TRUE,Fri Jun 12 2026 23:47:37 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d1fd5fb089fbee24dab,69cfffee616f420dbf6f354c,FALSE,STORAGE,139,ORBIT-5,4,247808,430222.2222,3,TRUE,Fri Jun 12 2026 23:47:38 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d17d5fb089fbee24a4f,69cfffee616f420dbf6f354c,FALSE,STORAGE,137,ORBIT-5,4,209920,371539.823,3,TRUE,Fri Jun 12 2026 23:47:38 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d2fd5fb089fbee25697,69cfffee616f420dbf6f354c,FALSE,STORAGE,138.3333333,ORBIT-5,6,418816,493886.7925,3,TRUE,Fri Jun 12 2026 23:47:39 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d32d5fb089fbee25944,69cfffee616f420dbf6f354c,FALSE,STORAGE,135.75,ORBIT-5,4,258048,461624.3292,3,TRUE,Fri Jun 12 2026 23:47:40 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d26d5fb089fbee2527c,69cfffee616f420dbf6f354c,FALSE,STORAGE,141.25,ORBIT-5,12,826368,482691.5888,3,TRUE,Fri Jun 12 2026 23:47:41 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d26d5fb089fbee2527c,69cfffee616f420dbf6f354c,TRUE,L1,19.416,ORBIT-3,12,826368,83322.98932,3,TRUE,Fri Jun 12 2026 23:47:43 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d14d5fb089fbee248c4,69cfffee616f420dbf6f354c,FALSE,STORAGE,139.1111111,ORBIT-5,9,627712,493872.5413,3,TRUE,Fri Jun 12 2026 23:47:44 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d13d5fb089fbee24881,69cfffee616f420dbf6f354c,TRUE,L1,38.5,ORBIT-3,4,219136,65818.23322,3,TRUE,Fri Jun 12 2026 23:47:45 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d1dd5fb089fbee24cea,69cfffee616f420dbf6f354c,FALSE,STORAGE,141,ORBIT-5,14,1005568,504549.9247,3,TRUE,Fri Jun 12 2026 23:47:47 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d2dd5fb089fbee2561f,69cfffee616f420dbf6f354c,TRUE,L1,18.5,ORBIT-2,2,106496,62001.09589,3,TRUE,Fri Jun 12 2026 23:47:47 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d2dd5fb089fbee255ed,69cfffee616f420dbf6f354c,FALSE,STORAGE,140.2666667,ORBIT-5,15,1017856,476747.541,3,TRUE,Fri Jun 12 2026 23:47:50 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d23d5fb089fbee25026,69cfffee616f420dbf6f354c,FALSE,STORAGE,137.4444444,ORBIT-5,9,685056,544559.6184,3,TRUE,Fri Jun 12 2026 23:47:51 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d23d5fb089fbee24fd9,69cfffee616f420dbf6f354c,FALSE,STORAGE,140.8571429,ORBIT-5,14,969728,486811.245,3,TRUE,Fri Jun 12 2026 23:47:53 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d1fd5fb089fbee24e03,69cfffee616f420dbf6f354c,FALSE,STORAGE,139.4,ORBIT-5,5,322560,449874.477,3,TRUE,Fri Jun 12 2026 23:47:54 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d31d5fb089fbee25913,69cfffee616f420dbf6f354c,TRUE,L1,18.66,ORBIT-2,6,421888,84876.87574,3,TRUE,Fri Jun 12 2026 23:47:54 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d1dd5fb089fbee24d1b,69cfffee616f420dbf6f354c,FALSE,STORAGE,139,ORBIT-5,2,115712,392244.0678,3,TRUE,Fri Jun 12 2026 23:47:55 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d14d5fb089fbee248c4,69cfffee616f420dbf6f354c,TRUE,L1,25.22222222,ORBIT-2,9,627712,83563.85278,3,TRUE,Fri Jun 12 2026 23:47:56 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d1dd5fb089fbee24d1b,69cfffee616f420dbf6f354c,TRUE,L1,24.5,ORBIT-2,2,115712,67831.17241,3,TRUE,Fri Jun 12 2026 23:47:56 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d1ed5fb089fbee24d50,69cfffee616f420dbf6f354c,TRUE,L1,23.33333333,ORBIT-2,6,416768,84045.7414,3,TRUE,Fri Jun 12 2026 23:47:57 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d2fd5fb089fbee25697,69cfffee616f420dbf6f354c,TRUE,L1,28.33333333,ORBIT-2,6,418816,79908.77666,3,TRUE,Fri Jun 12 2026 23:47:58 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d17d5fb089fbee24a4f,69cfffee616f420dbf6f354c,TRUE,L1,24.5,ORBIT-2,4,209920,62279.93019,3,TRUE,Fri Jun 12 2026 23:47:59 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d1ed5fb089fbee24d7d,69cfffee616f420dbf6f354c,TRUE,L1,24.33333333,ORBIT-2,3,167936,65781.38249,3,TRUE,Fri Jun 12 2026 23:47:59 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d18d5fb089fbee24a92,69cfffee616f420dbf6f354c,FALSE,STORAGE,137.1111111,ORBIT-5,9,589824,470729.4493,3,TRUE,Fri Jun 12 2026 23:48:01 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d0dd5fb089fbee2462a,69cfffee616f420dbf6f354c,FALSE,STORAGE,141.1818182,ORBIT-5,11,770048,490789.0376,3,TRUE,Fri Jun 12 2026 23:48:02 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d2bd5fb089fbee2558f,69cfffee616f420dbf6f354c,FALSE,STORAGE,140.8571429,ORBIT-5,7,445440,441029.703,3,TRUE,Fri Jun 12 2026 23:48:03 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d1ad5fb089fbee24b33,69cfffee616f420dbf6f354c,TRUE,L1,39.857,ORBIT-2,7,471040,80560.16097,3,TRUE,Fri Jun 12 2026 23:48:04 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d20d5fb089fbee24f3b,69cfffee616f420dbf6f354c,FALSE,STORAGE,140.375,ORBIT-5,8,516096,450738.8646,3,TRUE,Fri Jun 12 2026 23:48:05 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d21d5fb089fbee24f7e,69cfffee616f420dbf6f354c,FALSE,STORAGE,139.625,ORBIT-5,8,502784,441038.5965,3,TRUE,Fri Jun 12 2026 23:48:07 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d12d5fb089fbee24854,69cfffee616f420dbf6f354c,FALSE,STORAGE,141.5,ORBIT-5,2,142336,471311.2583,3,TRUE,Fri Jun 12 2026 23:48:07 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d29d5fb089fbee25353,69cfffee616f420dbf6f354c,TRUE,L1,18.333,ORBIT-2,3,182272,72228.99767,3,TRUE,Fri Jun 12 2026 23:48:07 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d25d5fb089fbee2522e,69cfffee616f420dbf6f354c,FALSE,STORAGE,134.6666667,ORBIT-5,3,165888,392170.2128,3,TRUE,Fri Jun 12 2026 23:48:08 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d2ed5fb089fbee2565c,69cfffee616f420dbf6f354c,FALSE,STORAGE,143.375,ORBIT-5,8,529408,452099.0606,3,TRUE,Fri Jun 12 2026 23:48:09 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d18d5fb089fbee24a92,69cfffee616f420dbf6f354c,TRUE,L1,27,ORBIT-2,9,589824,80473.57945,3,TRUE,Fri Jun 12 2026 23:48:10 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d16d5fb089fbee24a16,69cfffee616f420dbf6f354c,FALSE,STORAGE,141.3571429,ORBIT-5,14,996352,498425.2126,3,TRUE,Fri Jun 12 2026 23:48:12 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d0ed5fb089fbee24680,69cfffee616f420dbf6f354c,FALSE,STORAGE,140.4166667,ORBIT-5,12,875520,511401.8692,3,TRUE,Fri Jun 12 2026 23:48:14 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d1cd5fb089fbee24c8a,69cfffee616f420dbf6f354c,FALSE,STORAGE,144.8461538,ORBIT-5,13,889856,467606.9364,3,TRUE,Fri Jun 12 2026 23:48:16 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d10d5fb089fbee24729,69cfffee616f420dbf6f354c,FALSE,STORAGE,141.3076923,ORBIT-5,13,942080,506767.0791,3,TRUE,Fri Jun 12 2026 23:48:18 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d0dd5fb089fbee2462a,69cfffee616f420dbf6f354c,TRUE,L1,40.81818182,ORBIT-2,11,770048,83647.38658,3,TRUE,Fri Jun 12 2026 23:48:19 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d12d5fb089fbee247ef,69cfffee616f420dbf6f354c,FALSE,STORAGE,135,ORBIT-5,4,285696,511084.0787,3,TRUE,Fri Jun 12 2026 23:48:20 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d14d5fb089fbee24900,69cfffee616f420dbf6f354c,FALSE,STORAGE,143,ORBIT-5,6,384000,433408.5779,3,TRUE,Fri Jun 12 2026 23:48:21 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d23d5fb089fbee24fd9,69cfffee616f420dbf6f354c,TRUE,L1,21.85714286,ORBIT-2,14,969728,84066.17032,3,TRUE,Fri Jun 12 2026 23:48:23 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d2ed5fb089fbee2565c,69cfffee616f420dbf6f354c,TRUE,L1,22.625,ORBIT-2,8,529408,79645.45133,3,TRUE,Fri Jun 12 2026 23:48:24 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d0ed5fb089fbee24680,69cfffee616f420dbf6f354c,TRUE,L1,23.08333333,ORBIT-2,12,875520,87552,3,TRUE,Fri Jun 12 2026 23:48:26 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d28d5fb089fbee252db,69cfffee616f420dbf6f354c,FALSE,STORAGE,139.4285714,ORBIT-5,14,1036288,525501.0142,3,TRUE,Fri Jun 12 2026 23:48:28 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d28d5fb089fbee25324,69cfffee616f420dbf6f354c,FALSE,STORAGE,141.875,ORBIT-5,8,527360,454620.6897,3,TRUE,Fri Jun 12 2026 23:48:29 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d1fd5fb089fbee24dd2,69cfffee616f420dbf6f354c,FALSE,STORAGE,147,ORBIT-5,2,105472,333772.1519,3,TRUE,Fri Jun 12 2026 23:48:29 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d12d5fb089fbee2482a,69cfffee616f420dbf6f354c,TRUE,L1,31,ORBIT-2,7,465920,79048.30339,3,TRUE,Fri Jun 12 2026 23:48:30 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d1bd5fb089fbee24c31,69cfffee616f420dbf6f354c,FALSE,STORAGE,137.2,ORBIT-5,10,705536,508311.2392,3,TRUE,Fri Jun 12 2026 23:48:32 GMT+0530 (India Standard Time)
download,cached,lru-k,cold,6a2c4d2bd5fb089fbee2554d,69cfffee616f420dbf6f354c,FALSE,STORAGE,138.4545455,ORBIT-5,11,723968,467981.9005,3,TRUE,Fri Jun 12 2026 23:48:33 GMT+0530 (India Standard Time)
download,cached,lru-k,hot,6a2c4d0fd5fb089fbee246cf,69cfffee616f420dbf6f354c,TRUE,L1,21.1,ORBIT-2,10,665600,80880.62902,3,TRUE,Fri Jun 12 2026 23:48:35 GMT+0530 (India Standard Time)
